onset	duration	sample	value
1003,116	4	250779	200
1007,116	3,984	251779	201
101,228	1,024	25307	203
1011,1	2,016	252775	202
1013,116	1,008	253279	203
1014,124	4,016	253531	2
1018,14	4	254535	200
102,252	4	25563	2
1022,14	4	255535	201
1026,14	2,016	256535	202
1028,156	1,008	257039	203
1029,164	4	257291	1
1033,164	4,016	258291	200
1037,18	4	259295	201
1041,18	2	260295	202
1043,18	1,008	260795	203
1044,188	4	261047	1
1048,188	4,016	262047	200
1052,204	4,016	263051	201
1056,22	2	264055	202
1058,22	1,008	264555	203
1059,228	4,016	264807	2
106,252	4,016	26563	200
1063,244	4	265811	200
1067,244	4	266811	201
1071,244	2	267811	202
1073,244	1,008	268311	203
1074,252	4,016	268563	2
1078,268	4	269567	200
1082,268	4	270567	201
1086,268	2	271567	202
1088,268	1,008	272067	203
1089,276	4,016	272319	2
1093,292	4,016	273323	200
1097,308	3,984	274327	201
11,02	1,008	2755	203
110,268	4	27567	201
1101,292	2	275323	202
1103,292	1,024	275823	203
1104,316	4	276079	1
1108,316	4,016	277079	200
1112,332	4	278083	201
1116,332	2	279083	202
1118,332	1,024	279583	203
1119,356	4	279839	2
1123,356	4,016	280839	200
1127,372	3,984	281843	201
1131,356	2	282839	202
1133,356	1,024	283339	203
1134,38	4,016	283595	1
1138,396	4,016	284599	200
114,268	2	28567	202
1142,412	3,984	285603	201
1146,396	2	286599	202
1148,396	1,008	287099	203
1149,404	4,016	287351	2
1153,42	4,016	288355	200
1157,436	4	289359	201
116,268	1,008	29067	203
1161,436	1,984	290359	202
1163,42	1,04	290855	203
1164,46	3,984	291115	1
1168,444	4,016	292111	200
117,276	4,016	29319	2
1172,46	4,016	293115	201
1176,476	2	294119	202
1178,476	1,008	294619	203
1179,484	4	294871	2
1183,484	4,016	295871	200
1187,5	4	296875	201
1191,5	2,016	297875	202
1193,516	0,992	298379	203
1194,508	4,016	298627	1
1198,524	4	299631	200
12,028	4,016	3007	1
1202,524	4	300631	201
1206,524	2,016	301631	202
1208,54	1,008	302135	203
1209,548	4,016	302387	1
121,292	4	30323	200
1213,564	3,984	303391	200
1217,548	4	304387	201
1221,548	2,016	305387	202
1223,564	1,024	305891	203
1224,588	4	306147	2
1228,588	4	307147	200
1232,588	4	308147	201
1236,588	2,016	309147	202
1238,604	1,008	309651	203
1239,612	4	309903	2
1243,612	4,016	310903	200
1247,628	3,984	311907	201
125,292	3,984	31323	201
1251,612	2,016	312903	202
1253,628	1,008	313407	203
1254,636	4,016	313659	2
1258,652	4	314663	200
1262,652	4	315663	201
1266,652	2	316663	202
1268,652	1,024	317163	203
1269,676	4	317419	1
1273,676	4	318419	200
1277,676	4	319419	201
1281,676	2	320419	202
1283,676	1,024	320919	203
1284,7	4	321175	1
1288,7	4,016	322175	200
129,276	2,016	32319	202
1292,716	4	323179	201
1296,716	2	324179	202
1298,716	1,008	324679	203
1299,724	4,016	324931	1
1303,74	4	325935	200
1307,74	4	326935	201
131,292	1,008	32823	203
1311,74	2	327935	202
1313,74	1,024	328435	203
1314,764	4	328691	2
1318,764	4	329691	200
132,3	4,016	33075	1
1322,764	4	330691	201
1326,764	2,016	331691	202
1328,78	1,008	332195	203
1329,788	4,016	332447	2
1333,804	4	333451	200
1337,804	3,984	334451	201
1341,788	2,016	335447	202
1343,804	1,008	335951	203
1344,812	4,016	336203	1
1348,828	4	337207	200
1352,828	4	338207	201
1356,828	2,016	339207	202
1358,844	1,008	339711	203
1359,852	4,016	339963	2
136,316	4	34079	200
1363,868	8,976	340967	200
1372,844	4	343211	201
1376,844	1,008	344211	202
1377,852	1,008	344463	203
1378,86	3,632	344715	1
1382,492	0,992	345623	101
1383,484	4	345871	200
1387,484	4	346871	201
1391,484	1,008	347871	202
1392,492	1,008	348123	203
1393,5	3,632	348375	1
1397,132	1,008	349283	101
1398,14	4	349535	200
140,316	4	35079	201
1402,14	4,016	350535	201
1406,156	0,992	351539	202
1407,148	1,008	351787	203
1408,156	3,92	352039	2
1412,076	1,008	353019	102
1413,084	4	353271	200
1417,084	4	354271	201
1421,084	1,008	355271	202
1422,092	1,008	355523	203
1423,1	4,56	355775	1
1427,66	0,992	356915	101
1428,652	4	357163	200
1432,652	4	358163	201
1436,652	1,008	359163	202
1437,66	0,992	359415	203
1438,652	3,632	359663	2
144,316	2,016	36079	202
1442,284	0,992	360571	102
1443,276	4,016	360819	200
1447,292	3,984	361823	201
1451,276	1,008	362819	202
1452,284	1,008	363071	203
1453,292	8,608	363323	2
146,332	0,992	36583	203
1461,9	1,008	365475	102
1462,908	4	365727	200
1466,908	4,016	366727	201
147,324	4,016	36831	1
1470,924	0,992	367731	202
1471,916	0,992	367979	203
1472,908	11,152	368227	1
1484,06	0,992	371015	101
1485,052	4,016	371263	200
1489,068	4	372267	201
1493,068	0,992	373267	202
1494,06	1,008	373515	203
1495,068	3,856	373767	2
1498,924	0,992	374731	102
1499,916	4,016	374979	200
1503,932	4	375983	201
1507,932	0,992	376983	202
1508,924	1,008	377231	203
1509,932	4,768	377483	2
151,34	4	37835	200
1514,7	1,008	378675	102
1515,708	4,016	378927	200
1519,724	4	379931	201
1523,724	0,992	380931	202
1524,716	0,992	381179	203
1525,708	15,008	381427	1
1540,716	4,016	385179	200
1544,732	3,984	386183	201
1548,716	1,008	387179	202
1549,724	1,008	387431	203
155,34	4,016	38835	201
1550,732	7,664	387683	2
1558,396	1,008	389599	102
1559,404	4	389851	200
1563,404	4	390851	201
1567,404	1,008	391851	202
1568,412	0,992	392103	203
1569,404	4,4	392351	2
1573,804	1,008	393451	102
1574,812	4	393703	200
1578,812	4,016	394703	201
1582,828	0,992	395707	202
1583,82	0,992	395955	203
1584,812	7,872	396203	1
159,356	2	39839	202
1592,684	1,008	398171	101
1593,692	4	398423	200
1597,692	4	399423	201
16,044	4	4011	200
1601,692	0,992	400423	202
1602,684	1,008	400671	203
1603,692	3,536	400923	2
1607,228	1,008	401807	102
1608,236	4	402059	200
161,356	1,008	40339	203
1612,236	4	403059	201
1616,236	1,008	404059	202
1617,244	0,992	404311	203
1618,236	3,52	404559	1
162,364	4,016	40591	2
1621,756	1,024	405439	101
1622,78	3,984	405695	200
1626,764	4	406691	201
1630,764	1,008	407691	202
1631,772	1,008	407943	203
1632,78	6,816	408195	1
1639,596	1,008	409899	101
1640,604	3,984	410151	200
1644,588	4	411147	201
1648,588	1,024	412147	202
1649,612	0,992	412403	203
1650,604	3,568	412651	2
1654,172	1,024	413543	102
1655,196	4	413799	200
1659,196	4	414799	201
166,38	4	41595	200
1663,196	0,992	415799	202
1664,188	1,008	416047	203
1665,196	3,648	416299	1
1668,844	1,008	417211	101
1669,852	4	417463	200
1673,852	4	418463	201
1677,852	1,008	419463	202
1678,86	1,008	419715	203
1679,868	7,2	419967	2
1687,068	1,008	421767	102
1688,076	4,016	422019	200
1692,092	4	423023	201
1696,092	0,992	424023	202
1697,084	1,008	424271	203
1698,092	13,376	424523	2
170,38	4	42595	201
1711,468	1,008	427867	102
1712,476	3,984	428119	200
1716,46	4,016	429115	201
1720,476	1,008	430119	202
1721,484	1,008	430371	203
1722,492	5,504	430623	1
1727,996	1,008	431999	101
1729,004	4	432251	200
1733,004	4	433251	201
1737,004	0,992	434251	202
1737,996	1,008	434499	203
1739,004	7,36	434751	2
174,38	2	43595	202
1746,364	1,008	436591	102
1747,372	4	436843	200
1751,372	4	437843	201
1755,372	1,008	438843	202
1756,38	0,992	439095	203
1757,372	5,84	439343	2
176,38	1,008	44095	203
1763,212	1,024	440803	102
1764,236	4	441059	200
1768,236	3,984	442059	201
177,388	4,016	44347	1
1772,22	1,008	443055	202
1773,228	1,008	443307	203
1774,236	15,008	443559	1
1789,244	4	447311	200
1793,244	3,984	448311	201
1797,228	1,008	449307	202
1798,236	1,024	449559	203
1799,26	3,584	449815	1
1802,844	1,024	450711	101
1803,868	4	450967	200
1807,868	3,984	451967	201
181,404	4	45351	200
1811,852	1,024	452963	202
1812,876	0,992	453219	203
1813,868	12,032	453467	1
1825,9	1,008	456475	101
1826,908	4	456727	200
1830,908	4	457727	201
1834,908	0,992	458727	202
1835,9	1,024	458975	203
1836,924	6,368	459231	1
1843,292	0,992	460823	101
1844,284	4,016	461071	200
1848,3	3,984	462075	201
185,404	4	46351	201
1852,284	1,008	463071	202
1853,292	1,008	463323	203
1854,3	3,616	463575	2
1857,916	0,992	464479	102
1858,908	4,016	464727	200
1862,924	4	465731	201
1866,924	0,992	466731	202
1867,916	1,008	466979	203
1868,924	3,632	467231	1
1872,556	1,008	468139	101
1873,564	4	468391	200
1877,564	4	469391	201
1881,564	1,008	470391	202
1882,572	1,008	470643	203
1883,58	14,992	470895	2
189,404	2,016	47351	202
1898,572	9,04	474643	200
1907,612	4	476903	201
191,42	1,024	47855	203
1911,612	2	477903	202
1913,612	1,008	478403	203
1914,62	4,032	478655	3
1918,652	4	479663	200
192,444	3,984	48111	2
1922,652	4	480663	201
1926,652	2	481663	202
1928,652	1,008	482163	203
1929,66	4	482415	4
1933,66	4,016	483415	200
1937,676	4	484419	201
1941,676	2	485419	202
1943,676	1,008	485919	203
1944,684	4,016	486171	3
1948,7	4,016	487175	200
1952,716	4	488179	201
1956,716	2	489179	202
1958,716	1,008	489679	203
1959,724	4,016	489931	4
196,428	4,016	49107	200
1963,74	4	490935	200
1967,74	3,984	491935	201
1971,724	2,032	492931	202
1973,756	0,992	493439	203
1974,748	4,016	493687	3
1978,764	4	494691	200
1982,764	4,016	495691	201
1986,78	2	496695	202
1988,78	0,992	497195	203
1989,772	4,032	497443	4
1993,804	4	498451	200
1997,804	4	499451	201
20,044	4	5011	201
200,444	4	50111	201
2001,804	2	500451	202
2003,804	1,024	500951	203
2004,828	4	501207	3
2008,828	4	502207	200
2012,828	4	503207	201
2016,828	2,016	504207	202
2018,844	1,008	504711	203
2019,852	4,016	504963	4
2023,868	4	505967	200
2027,868	4	506967	201
2031,868	2	507967	202
2033,868	1,024	508467	203
2034,892	4	508723	4
2038,892	4	509723	200
204,444	2	51111	202
2042,892	4	510723	201
2046,892	2	511723	202
2048,892	1,024	512223	203
2049,916	4,016	512479	3
2053,932	3,984	513483	200
2057,916	4,016	514479	201
206,444	1,024	51611	203
2061,932	2	515483	202
2063,932	1,008	515983	203
2064,94	4,016	516235	3
2068,956	4,016	517239	200
207,468	4	51867	1
2072,972	3,984	518243	201
2076,956	2,016	519239	202
2078,972	1,008	519743	203
2079,98	4,016	519995	4
2083,996	4	520999	200
2087,996	3,984	521999	201
2091,98	2,016	522995	202
2093,996	1,008	523499	203
2095,004	4,016	523751	4
2099,02	4	524755	200
2103,02	4	525755	201
2107,02	2	526755	202
2109,02	1,024	527255	203
211,468	4,016	52867	200
2110,044	4	527511	4
2114,044	4	528511	200
2118,044	4	529511	201
2122,044	2,016	530511	202
2124,06	1,008	531015	203
2125,068	4,016	531267	3
2129,084	4	532271	200
2133,084	4	533271	201
2137,084	2,016	534271	202
2139,1	1,008	534775	203
2140,108	4	535027	4
2144,108	4	536027	200
2148,108	4	537027	201
215,484	4	53871	201
2152,108	2,016	538027	202
2154,124	1,008	538531	203
2155,132	4,016	538783	3
2159,148	4	539787	200
2163,148	4	540787	201
2167,148	2,016	541787	202
2169,164	1,008	542291	203
2170,172	4,016	542543	4
2174,188	4	543547	200
2178,188	4	544547	201
2182,188	2	545547	202
2184,188	1,008	546047	203
2185,196	4,016	546299	3
2189,212	4	547303	200
219,484	2	54871	202
2193,212	4	548303	201
2197,212	2	549303	202
2199,212	1,008	549803	203
2200,22	4,016	550055	3
2204,236	4,016	551059	200
2208,252	4	552063	201
221,484	1,008	55371	203
2212,252	2	553063	202
2214,252	1,008	553563	203
2215,26	4,016	553815	3
2219,276	4,016	554819	200
222,492	4,016	55623	1
2223,292	4	555823	201
2227,292	2	556823	202
2229,292	1,008	557323	203
2230,3	4,016	557575	4
2234,316	3,984	558579	200
2238,3	4,016	559575	201
2242,316	2	560579	202
2244,316	1,024	561079	203
2245,34	4	561335	3
2249,34	4	562335	200
2253,34	4,016	563335	201
2257,356	2	564339	202
2259,356	0,992	564839	203
226,508	4,016	56627	200
2260,348	4,032	565087	4
2264,38	3,984	566095	200
2268,364	4,016	567091	201
2272,38	2	568095	202
2274,38	1,008	568595	203
2275,388	4,016	568847	3
2279,404	4	569851	200
2283,404	4	570851	201
2287,404	2,016	571851	202
2289,42	1,008	572355	203
2290,428	4,016	572607	4
2294,444	4	573611	200
2298,444	4	574611	201
230,524	3,984	57631	201
2302,444	2	575611	202
2304,444	1,008	576111	203
2305,452	4,016	576363	3
2309,468	4,016	577367	200
2313,484	3,984	578371	201
2317,468	2,016	579367	202
2319,484	1,008	579871	203
2320,492	4	580123	4
2324,492	4	581123	200
2328,492	4	582123	201
2332,492	2,032	583123	202
2334,524	1,008	583631	203
2335,532	4	583883	4
2339,532	4	584883	200
234,508	2	58627	202
2343,532	4	585883	201
2347,532	2	586883	202
2349,532	1,024	587383	203
2350,556	4,016	587639	3
2354,572	9,024	588643	200
236,508	1,024	59127	203
2363,596	3,984	590899	201
2367,58	2,032	591895	202
2369,612	0,992	592403	203
237,532	4	59383	2
2370,604	4,016	592651	3
2374,62	4	593655	200
2378,62	4,016	594655	201
2382,636	1,984	595659	202
2384,62	1,024	596155	203
2385,644	4	596411	3
2389,644	4,016	597411	200
2393,66	4	598415	201
2397,66	2	599415	202
2399,66	1,024	599915	203
24,044	2	6011	202
2400,684	4	600171	3
2404,684	4,016	601171	200
2408,7	3,984	602175	201
241,532	4,016	60383	200
2412,684	2,016	603171	202
2414,7	1,008	603675	203
2415,708	4	603927	4
2419,708	4,016	604927	200
2423,724	4	605931	201
2427,724	2	606931	202
2429,724	1,008	607431	203
2430,732	4,016	607683	4
2434,748	4	608687	200
2438,748	4	609687	201
2442,748	2	610687	202
2444,748	1,008	611187	203
2445,756	4,016	611439	3
2449,772	4,016	612443	200
245,548	4	61387	201
2453,788	4	613447	201
2457,788	2	614447	202
2459,788	1,024	614947	203
2460,812	4	615203	3
2464,812	4	616203	200
2468,812	4	617203	201
2472,812	2,016	618203	202
2474,828	1,008	618707	203
2475,836	4,016	618959	4
2479,852	4	619963	200
2483,852	3,984	620963	201
2487,836	2,016	621959	202
2489,852	1,008	622463	203
249,548	2,016	62387	202
2490,86	4,016	622715	4
2494,876	4	623719	200
2498,876	4	624719	201
2502,876	2,016	625719	202
2504,892	1,008	626223	203
2505,9	4	626475	3
2509,9	4,016	627475	200
251,564	1,008	62891	203
2513,916	4	628479	201
2517,916	2	629479	202
2519,916	1,008	629979	203
252,572	4	63143	1
2520,924	4,016	630231	4
2524,94	4	631235	200
2528,94	4	632235	201
2532,94	2	633235	202
2534,94	1,024	633735	203
2535,964	4,016	633991	3
2539,98	4	634995	200
2543,98	4	635995	201
2547,98	2	636995	202
2549,98	1,008	637495	203
2550,988	4,016	637747	4
2555,004	4	638751	200
2559,004	4	639751	201
256,572	4,016	64143	200
2563,004	2	640751	202
2565,004	1,024	641251	203
2566,028	4	641507	3
2570,028	4	642507	200
2574,028	4	643507	201
2578,028	2,016	644507	202
2580,044	1,008	645011	203
2581,052	4,016	645263	4
2585,068	4	646267	200
2589,068	4	647267	201
2593,068	2,016	648267	202
2595,084	0,992	648771	203
2596,076	4,016	649019	4
26,044	1,008	6511	203
260,588	4	65147	201
2600,092	4,016	650023	200
2604,108	3,984	651027	201
2608,092	2	652023	202
2610,092	1,008	652523	203
2611,1	4,016	652775	4
2615,116	4,016	653779	200
2619,132	4	654783	201
2623,132	2	655783	202
2625,132	1,008	656283	203
2626,14	4,016	656535	3
2630,156	4	657539	200
2634,156	4,016	658539	201
2638,172	2	659543	202
264,588	2	66147	202
2640,172	1,008	660043	203
2641,18	4,016	660295	3
2645,196	4	661299	200
2649,196	4	662299	201
2653,196	2	663299	202
2655,196	1,024	663799	203
2656,22	4	664055	4
266,588	1,008	66647	203
2660,22	4	665055	200
2664,22	4,016	666055	201
2668,236	2	667059	202
267,596	4,016	66899	1
2670,236	1,008	667559	203
2671,244	4,016	667811	3
2675,26	4	668815	200
2679,26	4	669815	201
2683,26	2	670815	202
2685,26	1,024	671315	203
2686,284	4	671571	4
2690,284	4	672571	200
2694,284	4,016	673571	201
2698,3	2	674575	202
27,052	4,016	6763	1
2700,3	1,008	675075	203
2701,308	4,016	675327	3
2705,324	4	676331	200
2709,324	4	677331	201
271,612	4	67903	200
2713,324	2	678331	202
2715,324	1,024	678831	203
2716,348	4	679087	4
2720,348	4,016	680087	200
2724,364	3,984	681091	201
