onset	duration	sample	value
1002,892	4	250723	200
1006,892	4	251723	201
101,18	1,008	25295	203
1010,892	2	252723	202
1012,892	1,024	253223	203
1013,916	4	253479	1
1017,916	4	254479	200
102,188	4	25547	1
1021,916	4,016	255479	201
1025,932	1,984	256483	202
1027,916	1,024	256979	203
1028,94	4	257235	1
1032,94	4,016	258235	200
1036,956	4	259239	201
1040,956	2,016	260239	202
1042,972	0,992	260743	203
1043,964	4,016	260991	1
1047,98	4	261995	200
1051,98	4	262995	201
1055,98	2,016	263995	202
1057,996	1,008	264499	203
1059,004	4	264751	2
106,188	4	26547	200
1063,004	4,016	265751	200
1067,02	4	266755	201
1071,02	2	267755	202
1073,02	1,008	268255	203
1074,028	4	268507	2
1078,028	4	269507	200
1082,028	4,016	270507	201
1086,044	2	271511	202
1088,044	1,008	272011	203
1089,052	4,016	272263	2
1093,068	4	273267	200
1097,068	4	274267	201
11,004	1,008	2751	203
110,188	4	27547	201
1101,068	2,016	275267	202
1103,084	0,992	275771	203
1104,076	4	276019	1
1108,076	4,016	277019	200
1112,092	4	278023	201
1116,092	2,016	279023	202
1118,108	0,992	279527	203
1119,1	4,016	279775	2
1123,116	4	280779	200
1127,116	4	281779	201
1131,116	2,016	282779	202
1133,132	0,992	283283	203
1134,124	4	283531	1
1138,124	4,032	284531	200
114,188	2,016	28547	202
1142,156	4	285539	201
1146,156	1,984	286539	202
1148,14	1,008	287035	203
1149,148	4,016	287287	1
1153,164	4	288291	200
1157,164	4,016	289291	201
116,204	1,008	29051	203
1161,18	2	290295	202
1163,18	1,008	290795	203
1164,188	4,016	291047	1
1168,204	4	292051	200
117,212	4,016	29303	2
1172,204	4	293051	201
1176,204	2	294051	202
1178,204	1,008	294551	203
1179,212	4,016	294803	2
1183,228	4	295807	200
1187,228	4	296807	201
1191,228	2,016	297807	202
1193,244	0,992	298311	203
1194,236	4	298559	2
1198,236	4,032	299559	200
12,012	4,016	3003	2
1202,268	3,984	300567	201
1206,252	2,016	301563	202
1208,268	0,992	302067	203
1209,26	4,016	302315	1
121,228	3,984	30307	200
1213,276	4	303319	200
1217,276	4	304319	201
1221,276	2	305319	202
1223,276	1,024	305819	203
1224,3	4	306075	2
1228,3	4,016	307075	200
1232,316	3,984	308079	201
1236,3	2,016	309075	202
1238,316	1,008	309579	203
1239,324	4,016	309831	2
1243,34	4	310835	200
1247,34	4	311835	201
125,212	4,016	31303	201
1251,34	2,016	312835	202
1253,356	1,008	313339	203
1254,364	4	313591	1
1258,364	4,016	314591	200
1262,38	4	315595	201
1266,38	2	316595	202
1268,38	1,008	317095	203
1269,388	4	317347	1
1273,388	4,016	318347	200
1277,404	4	319351	201
1281,404	2	320351	202
1283,404	1,008	320851	203
1284,412	4	321103	2
1288,412	4,016	322103	200
129,228	2,016	32307	202
1292,428	4	323107	201
1296,428	2	324107	202
1298,428	1,008	324607	203
1299,436	4,016	324859	1
1303,452	4,016	325863	200
1307,468	3,984	326867	201
131,244	0,992	32811	203
1311,452	2,016	327863	202
1313,468	1,008	328367	203
1314,476	4	328619	1
1318,476	4,016	329619	200
132,236	4,016	33059	2
1322,492	4	330623	201
1326,492	2,016	331623	202
1328,508	0,992	332127	203
1329,5	4,016	332375	2
1333,516	4	333379	200
1337,516	4	334379	201
1341,516	2	335379	202
1343,516	1,024	335879	203
1344,54	4	336135	1
1348,54	4	337135	200
1352,54	4,016	338135	201
1356,556	2	339139	202
1358,556	1,008	339639	203
1359,564	4	339891	2
136,252	4	34063	200
1363,564	8,944	340891	200
1372,508	4,016	343127	201
1376,524	1,008	344131	202
1377,532	0,992	344383	203
1378,524	3,728	344631	2
1382,252	0,992	345563	102
1383,244	4	345811	200
1387,244	4	346811	201
1391,244	0,992	347811	202
1392,236	1,008	348059	203
1393,244	3,664	348311	1
1396,908	1,008	349227	101
1397,916	4,016	349479	200
140,252	4,016	35063	201
1401,932	3,984	350483	201
1405,916	1,008	351479	202
1406,924	1,008	351731	203
1407,932	3,68	351983	1
1411,612	0,992	352903	101
1412,604	4	353151	200
1416,604	4,016	354151	201
1420,62	0,992	355155	202
1421,612	1,008	355403	203
1422,62	3,696	355655	2
1426,316	1,008	356579	102
1427,324	4	356831	200
1431,324	4	357831	201
1435,324	0,992	358831	202
1436,316	1,008	359079	203
1437,324	3,632	359331	2
144,268	1,984	36067	202
1440,956	0,992	360239	102
1441,948	4	360487	200
1445,948	4	361487	201
1449,948	1,008	362487	202
1450,956	1,008	362739	203
1451,964	3,584	362991	1
1455,548	1,008	363887	101
1456,556	3,984	364139	200
146,252	1,008	36563	203
1460,54	4,016	365135	201
1464,556	0,992	366139	202
1465,548	1,008	366387	203
1466,556	3,696	366639	2
147,26	4,016	36815	2
1470,252	0,992	367563	102
1471,244	4,016	367811	200
1475,26	4	368815	201
1479,26	0,992	369815	202
1480,252	1,008	370063	203
1481,26	5,12	370315	2
1486,38	1,008	371595	102
1487,388	4	371847	200
1491,388	4	372847	201
1495,388	0,992	373847	202
1496,38	1,024	374095	203
1497,404	3,632	374351	2
1501,036	1,008	375259	102
1502,044	4	375511	200
1506,044	4	376511	201
151,276	4	37819	200
1510,044	0,992	377511	202
1511,036	1,008	377759	203
1512,044	3,824	378011	1
1515,868	1,008	378967	101
1516,876	4	379219	200
1520,876	3,984	380219	201
1524,86	1,024	381215	202
1525,884	0,992	381471	203
1526,876	3,84	381719	1
1530,716	1,008	382679	101
1531,724	4	382931	200
1535,724	4	383931	201
1539,724	1,008	384931	202
1540,732	0,992	385183	203
1541,724	3,824	385431	2
1545,548	0,992	386387	102
1546,54	4,016	386635	200
155,276	4	38819	201
1550,556	4	387639	201
1554,556	0,992	388639	202
1555,548	1,008	388887	203
1556,556	3,808	389139	1
1560,364	0,992	390091	101
1561,356	4,016	390339	200
1565,372	4	391343	201
1569,372	1,008	392343	202
1570,38	0,992	392595	203
1571,372	3,824	392843	1
1575,196	1,008	393799	101
1576,204	3,984	394051	200
1580,188	4,016	395047	201
1584,204	1,008	396051	202
1585,212	0,992	396303	203
1586,204	3,872	396551	1
159,276	2	39819	202
1590,076	1,008	397519	101
1591,084	4,016	397771	200
1595,1	3,984	398775	201
1599,084	1,008	399771	202
16,028	3,984	4007	200
1600,092	1,008	400023	203
1601,1	5,824	400275	1
1606,924	1,024	401731	101
1607,948	3,984	401987	200
161,276	1,008	40319	203
1611,932	4	402983	201
1615,932	1,008	403983	202
1616,94	1,008	404235	203
1617,948	5,744	404487	2
162,284	4,016	40571	1
1623,692	0,992	405923	102
1624,684	4	406171	200
1628,684	4	407171	201
1632,684	1,008	408171	202
1633,692	0,992	408423	203
1634,684	3,728	408671	2
1638,412	0,992	409603	102
1639,404	4	409851	200
1643,404	4	410851	201
1647,404	1,008	411851	202
1648,412	1,008	412103	203
1649,42	3,76	412355	1
1653,18	1,008	413295	101
1654,188	4	413547	200
1658,188	4	414547	201
166,3	4	41575	200
1662,188	1,008	415547	202
1663,196	0,992	415799	203
1664,188	3,728	416047	1
1667,916	0,992	416979	101
1668,908	4,016	417227	200
1672,924	3,984	418231	201
1676,908	1,008	419227	202
1677,916	1,008	419479	203
1678,924	3,744	419731	2
1682,668	0,992	420667	102
1683,66	4	420915	200
1687,66	4	421915	201
1691,66	1,008	422915	202
1692,668	0,992	423167	203
1693,66	5,264	423415	2
1698,924	1,008	424731	102
1699,932	3,984	424983	200
170,3	4	42575	201
1703,916	4	425979	201
1707,916	1,024	426979	202
1708,94	0,992	427235	203
1709,932	3,648	427483	2
1713,58	1,008	428395	102
1714,588	4	428647	200
1718,588	4	429647	201
1722,588	0,992	430647	202
1723,58	1,008	430895	203
1724,588	3,68	431147	1
1728,268	1,008	432067	101
1729,276	3,984	432319	200
1733,26	4	433315	201
1737,26	1,008	434315	202
1738,268	0,992	434567	203
1739,26	15,024	434815	2
174,3	2,016	43575	202
1754,284	4	438571	200
1758,284	4	439571	201
176,316	1,008	44079	203
1762,284	0,992	440571	202
1763,276	1,008	440819	203
1764,284	3,712	441071	1
1767,996	0,992	441999	101
1768,988	4	442247	200
177,324	4	44331	1
1772,988	4,016	443247	201
1777,004	0,992	444251	202
1777,996	0,992	444499	203
1778,988	3,744	444747	1
1782,732	1,008	445683	101
1783,74	4	445935	200
1787,74	3,984	446935	201
1791,724	1,008	447931	202
1792,732	1,008	448183	203
1793,74	14,176	448435	2
1807,916	1,008	451979	102
1808,924	4,016	452231	200
181,324	4	45331	200
1812,94	3,984	453235	201
1816,924	1,008	454231	202
1817,932	0,992	454483	203
1818,924	3,76	454731	1
1822,684	1,008	455671	101
1823,692	4	455923	200
1827,692	4	456923	201
1831,692	1,008	457923	202
1832,7	0,992	458175	203
1833,692	3,728	458423	2
1837,42	0,992	459355	102
