onset	duration	sample	value
1003,244	4	250811	200
1007,244	4	251811	201
101,212	1,024	25303	203
1011,244	2	252811	202
1013,244	1,024	253311	203
1014,268	4	253567	2
1018,268	4,016	254567	200
102,236	4	25559	2
1022,284	4	255571	201
1026,284	2,016	256571	202
1028,3	1,008	257075	203
1029,308	4	257327	1
1033,308	4,016	258327	200
1037,324	3,984	259331	201
1041,308	2,016	260327	202
1043,324	1,008	260831	203
1044,332	4,016	261083	2
1048,348	4	262087	200
1052,348	4	263087	201
1056,348	2,016	264087	202
1058,364	1,008	264591	203
1059,372	4	264843	2
106,236	4	26559	200
1063,372	4	265843	200
1067,372	4	266843	201
1071,372	2,016	267843	202
1073,388	1,008	268347	203
1074,396	4	268599	2
1078,396	4,016	269599	200
1082,412	4	270603	201
1086,412	2	271603	202
1088,412	1,024	272103	203
1089,436	4	272359	1
1093,436	4,016	273359	200
1097,452	4	274363	201
11,02	1,008	2755	203
110,236	4	27559	201
1101,452	2	275363	202
1103,452	1,008	275863	203
1104,46	4,016	276115	2
1108,476	4	277119	200
1112,476	4	278119	201
1116,476	2	279119	202
1118,476	1,024	279619	203
1119,5	4	279875	1
1123,5	4,016	280875	200
1127,516	4	281879	201
1131,516	2	282879	202
1133,516	1,024	283379	203
1134,54	4	283635	1
1138,54	4,016	284635	200
114,236	2,016	28559	202
1142,556	3,984	285639	201
1146,54	2,016	286635	202
1148,556	1,008	287139	203
1149,564	4,016	287391	2
1153,58	4	288395	200
1157,58	4	289395	201
116,252	1,008	29063	203
1161,58	2	290395	202
1163,58	1,008	290895	203
1164,588	4,032	291147	1
1168,62	4	292155	200
117,26	4,016	29315	1
1172,62	3,984	293155	201
1176,604	2,016	294151	202
1178,62	1,008	294655	203
1179,628	4	294907	2
1183,628	4,016	295907	200
1187,644	4	296911	201
1191,644	2,016	297911	202
1193,66	1,008	298415	203
1194,668	4	298667	1
1198,668	4	299667	200
12,028	4	3007	1
1202,668	4	300667	201
1206,668	2,016	301667	202
1208,684	1,008	302171	203
1209,692	4,016	302423	2
121,276	4	30319	200
1213,708	4,016	303427	200
1217,724	3,984	304431	201
1221,708	2,016	305427	202
1223,724	1,008	305931	203
1224,732	4,016	306183	1
1228,748	4	307187	200
1232,748	4	308187	201
1236,748	2	309187	202
1238,748	1,008	309687	203
1239,756	4,016	309939	2
1243,772	4	310943	200
1247,772	4	311943	201
125,276	4	31319	201
1251,772	2,016	312943	202
1253,788	1,008	313447	203
1254,796	4	313699	1
1258,796	4,016	314699	200
1262,812	3,984	315703	201
1266,796	2,016	316699	202
1268,812	1,008	317203	203
1269,82	4,016	317455	2
1273,836	4	318459	200
1277,836	4,016	319459	201
1281,852	2	320463	202
1283,852	1,008	320963	203
1284,86	4,016	321215	1
1288,876	4	322219	200
129,276	2	32319	202
