onset	duration	sample	value
1002,668	4,016	250667	200
1006,684	4	251671	201
101,148	1,008	25287	203
1010,684	2	252671	202
1012,684	1,008	253171	203
1013,692	4	253423	1
1017,692	4,016	254423	200
102,156	4,016	25539	1
1021,708	4	255427	201
1025,708	2	256427	202
1027,708	0,992	256927	203
1028,7	4,016	257175	2
1032,716	4,016	258179	200
1036,732	4	259183	201
1040,732	2,016	260183	202
1042,748	1,008	260687	203
1043,756	4	260939	2
1047,756	4	261939	200
1051,756	4	262939	201
1055,756	2	263939	202
1057,756	1,008	264439	203
1058,764	4,016	264691	1
106,172	4	26543	200
1062,78	4	265695	200
1066,78	4	266695	201
1070,78	2,016	267695	202
1072,796	0,992	268199	203
1073,788	4,016	268447	1
1077,804	4	269451	200
1081,804	4	270451	201
1085,804	2	271451	202
1087,804	1,008	271951	203
1088,812	4,016	272203	1
1092,828	4	273207	200
1096,828	4	274207	201
11,02	0,992	2755	203
110,172	4,016	27543	201
1100,828	2	275207	202
1102,828	1,008	275707	203
1103,836	4,016	275959	2
1107,852	3,984	276963	200
1111,836	4,016	277959	201
1115,852	2	278963	202
1117,852	1,008	279463	203
1118,86	4,016	279715	2
1122,876	4	280719	200
1126,876	4	281719	201
1130,876	2,016	282719	202
1132,892	1,008	283223	203
1133,9	4	283475	1
1137,9	4	284475	200
114,188	2	28547	202
1141,9	4	285475	201
1145,9	2,016	286475	202
1147,916	1,008	286979	203
1148,924	4	287231	2
1152,924	4,016	288231	200
1156,94	4	289235	201
116,188	1,008	29047	203
1160,94	2	290235	202
1162,94	1,024	290735	203
1163,964	4	290991	2
1167,964	3,984	291991	200
117,196	4	29299	1
1171,948	4	292987	201
1175,948	2	293987	202
1177,948	1,008	294487	203
1178,956	4,016	294739	1
1182,972	4,016	295743	200
1186,988	4	296747	201
1190,988	2	297747	202
1192,988	1,024	298247	203
1194,012	3,984	298503	2
1197,996	4,016	299499	200
12,012	4,016	3003	2
1202,012	4	300503	201
1206,012	2,016	301503	202
1208,028	0,992	302007	203
1209,02	4,016	302255	1
121,196	4	30299	200
1213,036	3,984	303259	200
1217,02	4,016	304255	201
1221,036	2	305259	202
1223,036	1,008	305759	203
1224,044	4	306011	1
1228,044	4,016	307011	200
1232,06	4	308015	201
1236,06	2	309015	202
1238,06	1,008	309515	203
1239,068	4,016	309767	2
1243,084	4	310771	200
1247,084	4	311771	201
125,196	4	31299	201
1251,084	2	312771	202
1253,084	1,008	313271	203
1254,092	4,016	313523	2
1258,108	4	314527	200
1262,108	4	315527	201
1266,108	2	316527	202
1268,108	1,008	317027	203
1269,116	4,016	317279	2
1273,132	4	318283	200
1277,132	4	319283	201
1281,132	2	320283	202
1283,132	1,024	320783	203
1284,156	4	321039	1
1288,156	4	322039	200
129,196	2,016	32299	202
1292,156	4	323039	201
1296,156	2,016	324039	202
1298,172	1,008	324543	203
1299,18	4	324795	1
1303,18	4	325795	200
1307,18	4,016	326795	201
131,212	0,992	32803	203
1311,196	2	327799	202
1313,196	1,008	328299	203
1314,204	4	328551	2
1318,204	4,016	329551	200
132,204	4	33051	2
1322,22	4	330555	201
1326,22	2	331555	202
1328,22	1,008	332055	203
1329,228	4,016	332307	1
1333,244	4	333311	200
1337,244	4	334311	201
1341,244	2	335311	202
1343,244	1,008	335811	203
1344,252	4,016	336063	1
1348,268	3,984	337067	200
1352,252	4,016	338063	201
1356,268	2	339067	202
1358,268	1,008	339567	203
1359,276	4	339819	2
136,204	4,016	34051	200
1363,276	9,04	340819	200
1372,316	4	343079	201
1376,316	1,008	344079	202
1377,324	0,992	344331	203
1378,316	3,632	344579	1
1381,948	1,008	345487	101
1382,956	4	345739	200
1386,956	4	346739	201
1390,956	0,992	347739	202
1391,948	1,024	347987	203
1392,972	4,816	348243	2
1397,788	0,992	349447	102
1398,78	4,016	349695	200
140,22	4	35055	201
1402,796	4	350699	201
1406,796	0,992	351699	202
1407,788	1,008	351947	203
1408,796	3,648	352199	1
1412,444	1,008	353111	101
1413,452	3,984	353363	200
1417,436	4	354359	201
1421,436	1,024	355359	202
1422,46	0,992	355615	203
1423,452	3,648	355863	2
1427,1	1,008	356775	102
1428,108	4	357027	200
1432,108	4	358027	201
1436,108	0,992	359027	202
1437,1	1,024	359275	203
1438,124	6,544	359531	1
144,22	2	36055	202
1444,668	1,008	361167	101
1445,676	4	361419	200
1449,676	4	362419	201
1453,676	0,992	363419	202
1454,668	1,024	363667	203
1455,692	3,664	363923	1
1459,356	0,992	364839	101
146,22	1,008	36555	203
1460,348	4	365087	200
1464,348	4,016	366087	201
1468,364	0,992	367091	202
1469,356	1,008	367339	203
147,228	4	36807	2
1470,364	3,664	367591	2
1474,028	0,992	368507	102
