onset	duration	sample	value
1002,764	4,016	250691	200
1006,78	4	251695	201
101,18	1,008	25295	203
1010,78	2	252695	202
1012,78	1,024	253195	203
1013,804	4	253451	1
1017,804	4,016	254451	200
102,188	4	25547	2
1021,82	3,984	255455	201
1025,804	2,016	256451	202
1027,82	1,008	256955	203
1028,828	4	257207	1
1032,828	4	258207	200
1036,828	4	259207	201
1040,828	2,016	260207	202
1042,844	1,008	260711	203
1043,852	4	260963	2
1047,852	4	261963	200
1051,852	4	262963	201
1055,852	2,016	263963	202
1057,868	1,008	264467	203
1058,876	4	264719	1
106,188	4	26547	200
1062,876	4	265719	200
1066,876	4	266719	201
1070,876	2,016	267719	202
1072,892	1,008	268223	203
1073,9	4	268475	2
1077,9	4	269475	200
1081,9	4	270475	201
1085,9	2,016	271475	202
1087,916	0,992	271979	203
1088,908	4,032	272227	1
1092,94	4	273235	200
1096,94	3,984	274235	201
11,004	1,008	2751	203
110,188	4,016	27547	201
1100,924	2,032	275231	202
1102,956	0,992	275739	203
1103,948	4	275987	1
1107,948	4,016	276987	200
1111,964	4	277991	201
1115,964	2	278991	202
1117,964	1,008	279491	203
1118,972	4	279743	2
1122,972	4	280743	200
1126,972	4,016	281743	201
1130,988	2	282747	202
1132,988	1,008	283247	203
1133,996	4	283499	2
1137,996	4,016	284499	200
114,204	2	28551	202
1142,012	4	285503	201
1146,012	2	286503	202
1148,012	1,008	287003	203
1149,02	4,016	287255	2
1153,036	4	288259	200
1157,036	4	289259	201
116,204	1,008	29051	203
1161,036	2,016	290259	202
1163,052	0,992	290763	203
1164,044	4,016	291011	1
1168,06	4	292015	200
117,212	4	29303	2
1172,06	4	293015	201
1176,06	2	294015	202
1178,06	1,008	294515	203
1179,068	4,016	294767	2
1183,084	4	295771	200
1187,084	4	296771	201
1191,084	2,016	297771	202
1193,1	1,008	298275	203
1194,108	4	298527	1
1198,108	4	299527	200
12,012	4,016	3003	2
1202,108	4	300527	201
1206,108	2,016	301527	202
1208,124	1,008	302031	203
1209,132	4	302283	2
121,212	4,016	30303	200
1213,132	4	303283	200
1217,132	4,016	304283	201
1221,148	2	305287	202
1223,148	0,992	305787	203
1224,14	4,016	306035	2
1228,156	4	307039	200
1232,156	4	308039	201
1236,156	2,016	309039	202
1238,172	1,008	309543	203
1239,18	4	309795	1
1243,18	4	310795	200
1247,18	4,016	311795	201
125,228	3,984	31307	201
1251,196	2	312799	202
1253,196	1,008	313299	203
1254,204	4,016	313551	1
1258,22	4	314555	200
1262,22	4	315555	201
1266,22	2	316555	202
1268,22	1,024	317055	203
1269,244	4	317311	2
1273,244	4	318311	200
1277,244	4	319311	201
1281,244	2,016	320311	202
1283,26	1,008	320815	203
1284,268	4	321067	2
1288,268	4,016	322067	200
129,212	2,016	32303	202
1292,284	4	323071	201
1296,284	2	324071	202
1298,284	1,008	324571	203
1299,292	4,016	324823	1
1303,308	4	325827	200
1307,308	4	326827	201
131,228	1,008	32807	203
1311,308	2,016	327827	202
1313,324	0,992	328331	203
1314,316	4,016	328579	1
1318,332	4	329583	200
132,236	4,016	33059	1
1322,332	4	330583	201
1326,332	2	331583	202
1328,332	1,008	332083	203
1329,34	4,016	332335	2
1333,356	4,016	333339	200
1337,372	3,984	334343	201
1341,356	2	335339	202
1343,356	1,024	335839	203
1344,38	4	336095	2
1348,38	4	337095	200
1352,38	4,016	338095	201
1356,396	2	339099	202
1358,396	1,008	339599	203
1359,404	4,016	339851	1
136,252	4	34063	200
1363,42	8,944	340855	200
1372,364	4,016	343091	201
1376,38	0,992	344095	202
1377,372	1,008	344343	203
1378,38	3,584	344595	2
1381,964	0,992	345491	102
1382,956	4,016	345739	200
1386,972	4	346743	201
1390,972	0,992	347743	202
1391,964	1,008	347991	203
1392,972	14	348243	1
140,252	4	35063	201
1406,972	0,992	351743	101
1407,964	4	351991	200
1411,964	4,016	352991	201
1415,98	0,992	353995	202
1416,972	1,008	354243	203
1417,98	3,552	354495	1
1421,532	1,008	355383	101
1422,54	4	355635	200
1426,54	4	356635	201
1430,54	1,008	357635	202
1431,548	1,008	357887	203
1432,556	3,648	358139	1
1436,204	1,008	359051	101
1437,212	4	359303	200
144,252	2	36063	202
1441,212	4	360303	201
1445,212	1,008	361303	202
1446,22	1,008	361555	203
1447,228	3,68	361807	2
1450,908	1,008	362727	102
1451,916	4	362979	200
1455,916	3,984	363979	201
1459,9	1,008	364975	202
146,252	1,008	36563	203
1460,908	1,008	365227	203
1461,916	3,648	365479	1
1465,564	0,992	366391	101
1466,556	4,016	366639	200
147,26	4,016	36815	1
1470,572	3,984	367643	201
1474,556	1,008	368639	202
1475,564	1,008	368891	203
1476,572	3,68	369143	2
1480,252	0,992	370063	102
1481,244	4,016	370311	200
1485,26	4	371315	201
1489,26	0,992	372315	202
1490,252	1,008	372563	203
1491,26	3,648	372815	2
1494,908	1,008	373727	102
1495,916	4	373979	200
1499,916	4	374979	201
1503,916	1,008	375979	202
1504,924	0,992	376231	203
1505,916	3,616	376479	2
1509,532	1,008	377383	102
151,276	3,984	37819	200
1510,54	4	377635	200
1514,54	4	378635	201
1518,54	1,008	379635	202
1519,548	0,992	379887	203
1520,54	3,552	380135	1
1524,092	0,992	381023	101
1525,084	4	381271	200
1529,084	4	382271	201
1533,084	1,008	383271	202
1534,092	0,992	383523	203
1535,084	3,568	383771	2
1538,652	0,992	384663	102
1539,644	4,016	384911	200
