onset	duration	sample	value
10,988	1,008	2747	203
1002,492	4	250623	200
1006,492	4	251623	201
101,132	1,024	25283	203
1010,492	2	252623	202
1012,492	1,008	253123	203
1013,5	4	253375	2
1017,5	4,016	254375	200
102,156	4	25539	1
1021,516	4	255379	201
1025,516	2	256379	202
1027,516	1,008	256879	203
1028,524	4,016	257131	2
1032,54	4	258135	200
1036,54	4	259135	201
1040,54	2	260135	202
1042,54	1,008	260635	203
1043,548	4,016	260887	2
1047,564	4	261891	200
1051,564	3,984	262891	201
1055,548	2,016	263887	202
1057,564	1,008	264391	203
1058,572	4,016	264643	1
106,156	4	26539	200
1062,588	3,984	265647	200
1066,572	4	266643	201
1070,572	2,016	267643	202
1072,588	1,008	268147	203
1073,596	4,016	268399	2
1077,612	4	269403	200
1081,612	4	270403	201
1085,612	2	271403	202
1087,612	1,008	271903	203
1088,62	4	272155	1
1092,62	4,016	273155	200
1096,636	4	274159	201
11,996	4,016	2999	2
110,156	4	27539	201
1100,636	2,016	275159	202
1102,652	0,992	275663	203
1103,644	4,016	275911	2
1107,66	4	276915	200
1111,66	4	277915	201
1115,66	2,016	278915	202
1117,676	0,992	279419	203
1118,668	4,016	279667	1
1122,684	4,016	280671	200
1126,7	3,984	281675	201
1130,684	2,016	282671	202
1132,7	0,992	283175	203
1133,692	4,016	283423	1
1137,708	4	284427	200
114,156	2,016	28539	202
1141,708	4	285427	201
1145,708	2	286427	202
1147,708	1,024	286927	203
1148,732	4	287183	1
1152,732	4,016	288183	200
1156,748	4	289187	201
116,172	0,992	29043	203
1160,748	1,984	290187	202
1162,732	1,024	290683	203
1163,756	4	290939	2
1167,756	4	291939	200
117,164	4,016	29291	1
1171,756	4	292939	201
1175,756	2	293939	202
1177,756	1,008	294439	203
1178,764	4,016	294691	1
1182,78	4	295695	200
1186,78	3,984	296695	201
1190,764	2,016	297691	202
1192,78	1,008	298195	203
1193,788	4,016	298447	1
1197,804	4	299451	200
1201,804	4	300451	201
1205,804	2	301451	202
1207,804	0,992	301951	203
1208,796	4,016	302199	1
121,18	4	30295	200
1212,812	4	303203	200
1216,812	4	304203	201
1220,812	2	305203	202
1222,812	1,024	305703	203
1223,836	4	305959	2
1227,836	4	306959	200
1231,836	4	307959	201
1235,836	2,016	308959	202
1237,852	1,008	309463	203
1238,86	4,016	309715	2
1242,876	4	310719	200
1246,876	4	311719	201
125,18	4	31295	201
1250,876	2	312719	202
1252,876	1,024	313219	203
1253,9	4	313475	2
1257,9	3,984	314475	200
1261,884	4	315471	201
1265,884	2,016	316471	202
1267,9	0,992	316975	203
1268,892	4,016	317223	1
1272,908	4	318227	200
1276,908	4	319227	201
1280,908	2,016	320227	202
1282,924	1,008	320731	203
1283,932	4,016	320983	2
1287,948	4	321987	200
129,18	2,016	32295	202
1291,948	4	322987	201
1295,948	2	323987	202
1297,948	1,008	324487	203
1298,956	4,016	324739	1
1302,972	4	325743	200
1306,972	4	326743	201
131,196	0,992	32799	203
1310,972	2,016	327743	202
1312,988	0,992	328247	203
1313,98	4,016	328495	2
1317,996	4	329499	200
132,188	4,016	33047	1
1321,996	4	330499	201
1325,996	2	331499	202
1327,996	1,024	331999	203
1329,02	4	332255	2
1333,02	4	333255	200
1337,02	4	334255	201
1341,02	2,016	335255	202
1343,036	0,992	335759	203
1344,028	4,016	336007	1
1348,044	4,016	337011	200
1352,06	3,984	338015	201
1356,044	2,016	339011	202
1358,06	0,992	339515	203
1359,052	4,016	339763	1
136,204	4	34051	200
1363,068	9,008	340767	200
1372,076	4	343019	201
1376,076	1,024	344019	202
1377,1	0,992	344275	203
1378,092	3,616	344523	2
1381,708	1,008	345427	102
1382,716	3,984	345679	200
1386,7	4	346675	201
1390,7	0,992	347675	202
1391,692	1,024	347923	203
1392,716	3,504	348179	2
1396,22	1,008	349055	102
1397,228	3,984	349307	200
140,204	4	35051	201
1401,212	4,016	350303	201
1405,228	0,992	351307	202
1406,22	0,992	351555	203
1407,212	7,264	351803	1
1414,476	0,992	353619	101
1415,468	4	353867	200
1419,468	4	354867	201
1423,468	1,008	355867	202
1424,476	0,992	356119	203
1425,468	3,552	356367	1
1429,02	1,008	357255	101
1430,028	4	357507	200
1434,028	4	358507	201
1438,028	1,008	359507	202
1439,036	1,008	359759	203
144,204	2	36051	202
1440,044	3,584	360011	2
1443,628	1,008	360907	102
1444,636	4	361159	200
1448,636	4	362159	201
1452,636	1,008	363159	202
1453,644	0,992	363411	203
1454,636	5,648	363659	1
146,204	1,008	36551	203
1460,284	1,008	365071	101
1461,292	3,984	365323	200
1465,276	4,016	366319	201
1469,292	0,992	367323	202
147,212	4,016	36803	2
1470,284	1,024	367571	203
1471,308	3,6	367827	1
1474,908	1,008	368727	101
1475,916	4	368979	200
1479,916	4	369979	201
1483,916	1,008	370979	202
1484,924	1,008	371231	203
1485,932	3,472	371483	2
1489,404	1,008	372351	102
1490,412	4	372603	200
1494,412	4	373603	201
1498,412	1,008	374603	202
1499,42	0,992	374855	203
1500,412	3,472	375103	1
1503,884	1,008	375971	101
1504,892	4	376223	200
1508,892	3,984	377223	201
151,228	4	37807	200
1512,876	1,008	378219	202
1513,884	1,008	378471	203
1514,892	6,48	378723	1
1521,372	1,008	380343	101
1522,38	4	380595	200
1526,38	4	381595	201
1530,38	1,008	382595	202
1531,388	0,992	382847	203
1532,38	6,816	383095	2
1539,196	0,992	384799	102
1540,188	4	385047	200
1544,188	4	386047	201
1548,188	0,992	387047	202
1549,18	1,024	387295	203
155,228	4	38807	201
1550,204	4,592	387551	1
1554,796	0,992	388699	101
1555,788	4	388947	200
1559,788	4,016	389947	201
1563,804	1,008	390951	202
1564,812	0,992	391203	203
1565,804	3,648	391451	2
1569,452	1,008	392363	102
1570,46	3,984	392615	200
1574,444	4	393611	201
1578,444	1,008	394611	202
1579,452	1,008	394863	203
1580,46	4,32	395115	2
1584,78	0,992	396195	102
1585,772	4,016	396443	200
1589,788	3,984	397447	201
159,228	2	39807	202
1593,772	1,008	398443	202
1594,78	1,008	398695	203
1595,788	10,688	398947	1
16,012	3,984	4003	200
1606,476	1,008	401619	101
1607,484	4	401871	200
161,228	1,008	40307	203
1611,484	4	402871	201
1615,484	0,992	403871	202
1616,476	0,992	404119	203
1617,468	3,68	404367	2
162,236	4	40559	2
1621,148	1,008	405287	102
1622,156	3,984	405539	200
1626,14	4	406535	201
1630,14	1,008	407535	202
1631,148	1,008	407787	203
1632,156	5,392	408039	2
1637,548	0,992	409387	102
1638,54	4	409635	200
1642,54	4,016	410635	201
1646,556	0,992	411639	202
1647,548	0,992	411887	203
1648,54	15,008	412135	1
166,236	4,016	41559	200
1663,548	4	415887	200
1667,548	4	416887	201
1671,548	0,992	417887	202
1672,54	1,008	418135	203
1673,548	3,648	418387	2
1677,196	0,992	419299	102
1678,188	4	419547	200
1682,188	4,016	420547	201
1686,204	0,992	421551	202
1687,196	1,008	421799	203
1688,204	9,44	422051	1
1697,644	1,008	424411	101
1698,652	4	424663	200
170,252	3,984	42563	201
1702,652	4	425663	201
1706,652	1,008	426663	202
1707,66	0,992	426915	203
1708,652	5,648	427163	2
1714,3	0,992	428575	102
1715,292	4	428823	200
1719,292	4	429823	201
1723,292	1,008	430823	202
1724,3	1,008	431075	203
1725,308	11,712	431327	1
1737,02	1,008	434255	101
1738,028	4,016	434507	200
174,236	2,016	43559	202
1742,044	4	435511	201
1746,044	0,992	436511	202
1747,036	1,008	436759	203
1748,044	10,784	437011	1
1758,828	1,008	439707	101
1759,836	4,016	439959	200
176,252	1,008	44063	203
1763,852	4	440963	201
1767,852	0,992	441963	202
1768,844	1,008	442211	203
1769,852	9,328	442463	1
177,26	4	44315	1
1779,18	0,992	444795	101
1780,172	4,016	445043	200
1784,188	4	446047	201
1788,188	0,992	447047	202
1789,18	1,008	447295	203
1790,188	3,632	447547	2
1793,82	0,992	448455	102
1794,812	4,016	448703	200
1798,828	4	449707	201
1802,828	1,008	450707	202
1803,836	0,992	450959	203
1804,828	3,584	451207	2
1808,412	1,008	452103	102
1809,42	4	452355	200
181,26	4	45315	200
1813,42	4	453355	201
1817,42	1,008	454355	202
1818,428	0,992	454607	203
1819,42	15,008	454855	1
1834,428	4	458607	200
1838,428	4	459607	201
1842,428	1,008	460607	202
1843,436	0,992	460859	203
1844,428	15,008	461107	1
185,26	4	46315	201
1859,436	4	464859	200
1863,436	4	465859	201
1867,436	1,008	466859	202
1868,444	0,992	467111	203
1869,436	5,04	467359	2
1874,476	0,992	468619	102
1875,468	4	468867	200
1879,468	4,016	469867	201
1883,484	0,992	470871	202
1884,476	0,992	471119	203
1885,468	3,568	471367	2
1889,036	1,008	472259	102
189,26	2,016	47315	202
1890,044	8,976	472511	200
1899,02	4	474755	201
19,996	4,016	4999	201
1903,02	2	475755	202
1905,02	1,008	476255	203
1906,028	4,016	476507	3
191,276	1,008	47819	203
1910,044	4	477511	200
1914,044	3,984	478511	201
1918,028	2,016	479507	202
192,284	4,016	48071	2
1920,044	1,008	480011	203
1921,052	4,016	480263	4
1925,068	4	481267	200
1929,068	3,984	482267	201
1933,052	2,016	483263	202
1935,068	1,008	483767	203
1936,076	4	484019	4
1940,076	4,016	485019	200
1944,092	4	486023	201
1948,092	2	487023	202
1950,092	1,008	487523	203
1951,1	4	487775	3
1955,1	4,016	488775	200
1959,116	4	489779	201
196,3	3,984	49075	200
1963,116	2	490779	202
1965,116	1,008	491279	203
1966,124	4	491531	4
1970,124	4,016	492531	200
1974,14	4	493535	201
1978,14	2	494535	202
1980,14	1,008	495035	203
1981,148	4,016	495287	3
1985,164	4	496291	200
1989,164	4,016	497291	201
1993,18	1,984	498295	202
1995,164	1,008	498791	203
1996,172	4	499043	4
200,284	4,016	50071	201
2000,172	4,016	500043	200
2004,188	3,984	501047	201
2008,172	2,016	502043	202
2010,188	1,008	502547	203
2011,196	4	502799	4
2015,196	4,016	503799	200
2019,212	4	504803	201
2023,212	2	505803	202
2025,212	1,024	506303	203
2026,236	4	506559	3
2030,236	4	507559	200
2034,236	4,016	508559	201
2038,252	1,984	509563	202
204,3	1,984	51075	202
2040,236	1,008	510059	203
2041,244	4,016	510311	3
2045,26	4	511315	200
2049,26	4	512315	201
2053,26	2,016	513315	202
2055,276	1,008	513819	203
2056,284	4	514071	4
206,284	1,024	51571	203
2060,284	4	515071	200
2064,284	4	516071	201
2068,284	2	517071	202
207,308	4,016	51827	1
2070,284	1,024	517571	203
2071,308	4	517827	3
2075,308	4	518827	200
2079,308	4	519827	201
2083,308	2	520827	202
2085,308	1,008	521327	203
2086,316	4,016	521579	3
2090,332	4	522583	200
2094,332	3,984	523583	201
2098,316	2,016	524579	202
2100,332	1,024	525083	203
2101,356	4	525339	4
2105,356	4	526339	200
2109,356	4,016	527339	201
211,324	4	52831	200
2113,372	2	528343	202
2115,372	0,992	528843	203
2116,364	4	529091	4
2120,364	4	530091	200
2124,364	4,016	531091	201
2128,38	2	532095	202
2130,38	1,008	532595	203
2131,388	4	532847	3
2135,388	4,016	533847	200
2139,404	4	534851	201
2143,404	2	535851	202
2145,404	1,008	536351	203
2146,412	4,016	536603	4
215,324	4	53831	201
2150,428	4	537607	200
2154,428	4	538607	201
2158,428	2	539607	202
2160,428	1,008	540107	203
2161,436	4,016	540359	3
2165,452	4	541363	200
2169,452	4	542363	201
2173,452	2	543363	202
2175,452	1,008	543863	203
2176,46	4	544115	4
2180,46	4	545115	200
2184,46	4	546115	201
2188,46	2,016	547115	202
219,324	2	54831	202
2190,476	0,992	547619	203
2191,468	4,016	547867	4
2195,484	4	548871	200
2199,484	4,016	549871	201
2203,5	1,984	550875	202
2205,484	1,024	551371	203
2206,508	4	551627	3
221,324	1,008	55331	203
2210,508	4	552627	200
2214,508	4	553627	201
2218,508	2,016	554627	202
222,332	4,016	55583	1
2220,524	1,008	555131	203
2221,532	4	555383	3
2225,532	4,016	556383	200
2229,548	3,984	557387	201
2233,532	2,016	558383	202
2235,548	1,008	558887	203
2236,556	4	559139	3
2240,556	4,016	560139	200
2244,572	4	561143	201
2248,572	2	562143	202
2250,572	1,024	562643	203
2251,596	4	562899	4
2255,596	3,984	563899	200
2259,58	4,016	564895	201
226,348	4	56587	200
2263,596	2	565899	202
2265,596	1,008	566399	203
2266,604	4	566651	3
2270,604	4,016	567651	200
2274,62	4	568655	201
2278,62	2	569655	202
2280,62	1,008	570155	203
2281,628	4,016	570407	3
2285,644	4	571411	200
2289,644	4	572411	201
2293,644	2,016	573411	202
2295,66	1,008	573915	203
2296,668	4	574167	4
230,348	4	57587	201
2300,668	4,016	575167	200
2304,684	4	576171	201
2308,684	1,984	577171	202
2310,668	1,008	577667	203
2311,676	4	577919	4
2315,676	4,016	578919	200
2319,692	4,016	579923	201
2323,708	2	580927	202
2325,708	1,008	581427	203
2326,716	4	581679	3
2330,716	4,016	582679	200
2334,732	4	583683	201
2338,732	2	584683	202
234,348	2	58587	202
2340,732	1,008	585183	203
2341,74	4	585435	4
2345,74	9,008	586435	200
2354,748	4,016	588687	201
2358,764	1,984	589691	202
236,348	1,008	59087	203
2360,748	1,024	590187	203
2361,772	4	590443	4
2365,772	4	591443	200
2369,772	4	592443	201
237,356	4,016	59339	2
2373,772	2,016	593443	202
2375,788	1,008	593947	203
2376,796	4	594199	3
2380,796	4	595199	200
2384,796	4	596199	201
2388,796	2,016	597199	202
2390,812	1,008	597703	203
2391,82	4	597955	3
2395,82	4,016	598955	200
2399,836	4	599959	201
24,012	2	6003	202
2403,836	2	600959	202
2405,836	1,008	601459	203
2406,844	4,016	601711	3
241,372	4	60343	200
2410,86	4	602715	200
2414,86	4	603715	201
2418,86	2	604715	202
2420,86	1,008	605215	203
2421,868	4,016	605467	4
2425,884	4	606471	200
2429,884	4	607471	201
2433,884	2	608471	202
2435,884	1,024	608971	203
2436,908	3,984	609227	3
2440,892	4,016	610223	200
2444,908	4	611227	201
2448,908	2	612227	202
245,372	4	61343	201
2450,908	1,008	612727	203
2451,916	4	612979	4
2455,916	4,016	613979	200
2459,932	4	614983	201
2463,932	2	615983	202
2465,932	1,008	616483	203
2466,94	4	616735	3
2470,94	4,016	617735	200
2474,956	4	618739	201
2478,956	2	619739	202
2480,956	1,008	620239	203
2481,964	4	620491	3
2485,964	4,016	621491	200
2489,98	4	622495	201
249,372	2	62343	202
2493,98	2	623495	202
2495,98	1,008	623995	203
2496,988	4,016	624247	4
2501,004	4	625251	200
2505,004	4	626251	201
2509,004	2	627251	202
251,372	1,008	62843	203
2511,004	1,008	627751	203
2512,012	4,016	628003	4
2516,028	4	629007	200
252,38	4	63095	1
2520,028	4	630007	201
2524,028	2	631007	202
2526,028	1,008	631507	203
2527,036	4	631759	4
2531,036	4,016	632759	200
2535,052	3,984	633763	201
2539,036	2,016	634759	202
2541,052	1,008	635263	203
2542,06	4	635515	3
2546,06	4	636515	200
2550,06	4,016	637515	201
2554,076	1,984	638519	202
2556,06	1,008	639015	203
2557,068	4,016	639267	4
256,38	4,016	64095	200
2561,084	4	640271	200
2565,084	4	641271	201
2569,084	2	642271	202
2571,084	1,008	642771	203
2572,092	4,016	643023	3
2576,108	4,016	644027	200
2580,124	4	645031	201
2584,124	1,984	646031	202
2586,108	1,024	646527	203
2587,132	3,984	646783	4
2591,116	4,016	647779	200
2595,132	4	648783	201
2599,132	2,016	649783	202
26,012	1,024	6503	203
260,396	3,984	65099	201
2601,148	0,992	650287	203
2602,14	4,016	650535	4
2606,156	4	651539	200
2610,156	4	652539	201
2614,156	2	653539	202
2616,156	0,992	654039	203
2617,148	4,032	654287	4
2621,18	4	655295	200
2625,18	4	656295	201
2629,18	2	657295	202
2631,18	1,008	657795	203
2632,188	4	658047	3
2636,188	4	659047	200
264,38	2,016	66095	202
2640,188	4,016	660047	201
2644,204	1,984	661051	202
2646,188	1,008	661547	203
2647,196	4,016	661799	3
2651,212	4	662803	200
2655,212	4,016	663803	201
2659,228	2	664807	202
266,396	1,008	66599	203
2661,228	1,008	665307	203
2662,236	4,016	665559	3
2666,252	3,984	666563	200
267,404	4	66851	2
2670,236	4,016	667559	201
2674,252	2	668563	202
2676,252	1,008	669063	203
2677,26	4,016	669315	4
2681,276	4	670319	200
2685,276	4	671319	201
2689,276	2	672319	202
2691,276	1,008	672819	203
2692,284	4	673071	3
2696,284	4,016	674071	200
27,036	4	6759	2
2700,3	4	675075	201
2704,3	2	676075	202
2706,3	1,024	676575	203
2707,324	4	676831	4
271,404	4	67851	200
2711,324	4	677831	200
2715,324	4	678831	201
2719,324	2	679831	202
2721,324	1,008	680331	203
2722,332	4,016	680583	3
2726,348	4	681587	200
2730,348	4	682587	201
2734,348	2	683587	202
2736,348	1,008	684087	203
2737,356	4,016	684339	4
2741,372	3,984	685343	200
2745,356	4,016	686339	201
2749,372	2	687343	202
275,404	4	68851	201
2751,372	0,992	687843	203
2752,364	4,016	688091	4
2756,38	4,016	689095	200
2760,396	4	690099	201
2764,396	2	691099	202
2766,396	1,008	691599	203
2767,404	4	691851	4
2771,404	4,016	692851	200
2775,42	3,984	693855	201
2779,404	2	694851	202
2781,404	1,024	695351	203
2782,428	4	695607	3
2786,428	4	696607	200
279,404	2,016	69851	202
2790,428	4	697607	201
2794,428	2	698607	202
2796,428	1,008	699107	203
2797,436	4,016	699359	3
2801,452	9,008	700363	200
281,42	0,992	70355	203
2810,46	4	702615	201
2814,46	2	703615	202
2816,46	1,024	704115	203
2817,484	4	704371	3
282,412	4,016	70603	2
2821,484	4	705371	200
2825,484	4	706371	201
2829,484	2,016	707371	202
2831,5	0,992	707875	203
2832,492	4,032	708123	4
2836,524	3,984	709131	200
2840,508	4,016	710127	201
2844,524	2	711131	202
2846,524	1,008	711631	203
2847,532	4,016	711883	3
2851,548	4	712887	200
2855,548	4	713887	201
2859,548	2	714887	202
286,428	4	71607	200
2861,548	1,008	715387	203
2862,556	4	715639	4
2866,556	4	716639	200
2870,556	4	717639	201
2874,556	2	718639	202
2876,556	1,008	719139	203
2877,564	4,016	719391	3
2881,58	4	720395	200
2885,58	4	721395	201
2889,58	2	722395	202
2891,58	1,008	722895	203
2892,588	4,016	723147	4
2896,604	4	724151	200
290,428	3,984	72607	201
2900,604	4	725151	201
2904,604	2	726151	202
2906,604	1,024	726651	203
2907,628	4	726907	3
2911,628	4	727907	200
2915,628	4,016	728907	201
2919,644	1,984	729911	202
2921,628	1,024	730407	203
2922,652	4	730663	4
2926,652	4	731663	200
2930,652	4	732663	201
2934,652	2	733663	202
2936,652	1,024	734163	203
2937,676	4	734419	4
294,412	2,032	73603	202
2941,676	4,016	735419	200
2945,692	3,984	736423	201
2949,676	2	737419	202
2951,676	1,008	737919	203
2952,684	4,032	738171	3
2956,716	3,984	739179	200
296,444	0,992	74111	203
2960,7	4	740175	201
2964,7	2,016	741175	202
2966,716	1,008	741679	203
2967,724	4	741931	3
297,436	4,016	74359	1
2971,724	4	742931	200
2975,724	4,016	743931	201
2979,74	2	744935	202
2981,74	1,024	745435	203
2982,764	4	745691	3
2986,764	4	746691	200
2990,764	4	747691	201
2994,764	2	748691	202
2996,764	1,008	749191	203
2997,772	4,016	749443	4
3001,788	4	750447	200
3005,788	4	751447	201
3009,788	2	752447	202
301,452	3,984	75363	200
3011,788	1,008	752947	203
3012,796	4,016	753199	3
3016,812	4	754203	200
3020,812	3,984	755203	201
3024,796	2,016	756199	202
3026,812	1,008	756703	203
3027,82	4,016	756955	4
3031,836	4	757959	200
3035,836	3,984	758959	201
3039,82	2,016	759955	202
3041,836	1,008	760459	203
3042,844	4	760711	4
3046,844	4,016	761711	200
305,436	4,016	76359	201
3050,86	4	762715	201
3054,86	2	763715	202
3056,86	1,024	764215	203
3057,884	4	764471	3
3061,884	4	765471	200
3065,884	4	766471	201
3069,884	2	767471	202
3071,884	1,024	767971	203
3072,908	4	768227	4
3076,908	4	769227	200
3080,908	4,016	770227	201
3084,924	1,984	771231	202
3086,908	1,008	771727	203
3087,916	4,016	771979	4
309,452	2	77363	202
3091,932	3,984	772983	200
3095,916	4,016	773979	201
3099,932	2	774983	202
31,036	4	7759	200
3101,932	1,008	775483	203
3102,94	4,016	775735	3
3106,956	4	776739	200
311,452	1,008	77863	203
3110,956	4	777739	201
3114,956	2,016	778739	202
3116,972	0,992	779243	203
3117,964	4,016	779491	3
312,46	4,016	78115	1
3121,98	4,016	780495	200
3125,996	4	781499	201
3129,996	2	782499	202
3131,996	0,992	782999	203
3132,988	4	783247	4
3136,988	4,016	784247	200
3141,004	4	785251	201
3145,004	2	786251	202
3147,004	1,008	786751	203
3148,012	4,016	787003	3
3152,028	4	788007	200
3156,028	4	789007	201
316,476	4	79119	200
3160,028	2	790007	202
3162,028	1,008	790507	203
3163,036	4	790759	4
3167,036	4,016	791759	200
3171,052	3,984	792763	201
3175,036	2,016	793759	202
3177,052	0,992	794263	203
3178,044	4,016	794511	4
3182,06	3,984	795515	200
3186,044	4,016	796511	201
3190,06	2	797515	202
3192,06	1,008	798015	203
3193,068	4	798267	4
3197,068	4	799267	200
320,476	4	80119	201
3201,068	4	800267	201
3205,068	2,016	801267	202
