onset	duration	sample	value
1002,476	4,016	250619	200
1006,492	4	251623	201
101,18	0,992	25295	203
1010,492	2,016	252623	202
1012,508	0,992	253127	203
1013,5	4,016	253375	2
1017,516	4	254379	200
102,172	4,016	25543	2
1021,516	3,984	255379	201
1025,5	2,016	256375	202
1027,516	1,008	256879	203
1028,524	4	257131	1
1032,524	4	258131	200
1036,524	4,016	259131	201
1040,54	2	260135	202
1042,54	0,992	260635	203
1043,532	4,016	260883	2
1047,548	4	261887	200
1051,548	4	262887	201
1055,548	2	263887	202
1057,548	1,024	264387	203
1058,572	4	264643	2
106,188	4	26547	200
1062,572	4	265643	200
1066,572	4	266643	201
1070,572	2	267643	202
1072,572	1,008	268143	203
1073,58	4,016	268395	1
1077,596	4	269399	200
1081,596	4	270399	201
1085,596	2	271399	202
1087,596	1,008	271899	203
1088,604	4	272151	2
1092,604	4	273151	200
1096,604	4	274151	201
11,02	0,992	2755	203
110,188	4	27547	201
1100,604	2,016	275151	202
1102,62	1,008	275655	203
1103,628	4	275907	1
1107,628	4,016	276907	200
1111,644	4	277911	201
1115,644	1,984	278911	202
1117,628	1,024	279407	203
1118,652	4	279663	1
1122,652	4,016	280663	200
1126,668	3,984	281667	201
1130,652	2,016	282663	202
1132,668	1,008	283167	203
1133,676	4	283419	1
1137,676	4	284419	200
114,188	2	28547	202
1141,676	4,016	285419	201
1145,692	1,984	286423	202
1147,676	1,024	286919	203
1148,7	4	287175	2
1152,7	4,016	288175	200
1156,716	3,984	289179	201
116,188	1,024	29047	203
1160,7	2,016	290175	202
1162,716	1,008	290679	203
1163,724	4	290931	1
1167,724	4,016	291931	200
117,212	3,984	29303	2
1171,74	3,984	292935	201
1175,724	2,016	293931	202
1177,74	1,008	294435	203
1178,748	4,016	294687	2
1182,764	4	295691	200
1186,764	4	296691	201
1190,764	2	297691	202
1192,764	1,008	298191	203
1193,772	4,016	298443	1
1197,788	3,984	299447	200
12,012	4,016	3003	2
1201,772	4,016	300443	201
1205,788	1,984	301447	202
1207,772	1,024	301943	203
1208,796	4	302199	2
121,196	4,016	30299	200
1212,796	4	303199	200
1216,796	4	304199	201
1220,796	2	305199	202
1222,796	1,024	305699	203
1223,82	4,016	305955	1
1227,836	3,984	306959	200
1231,82	4,016	307955	201
1235,836	2	308959	202
1237,836	0,992	309459	203
1238,828	4,032	309707	1
1242,86	4	310715	200
1246,86	4	311715	201
125,212	4	31303	201
1250,86	2	312715	202
1252,86	1,008	313215	203
1253,868	4,016	313467	2
1257,884	4	314471	200
1261,884	4	315471	201
1265,884	2	316471	202
1267,884	1,008	316971	203
1268,892	4,016	317223	1
1272,908	4	318227	200
1276,908	4	319227	201
1280,908	2	320227	202
1282,908	1,008	320727	203
1283,916	4,016	320979	1
1287,932	3,984	321983	200
129,212	2	32303	202
1291,916	4,016	322979	201
1295,932	2	323983	202
1297,932	1,008	324483	203
1298,94	4	324735	2
1302,94	4,016	325735	200
1306,956	3,984	326739	201
131,212	1,008	32803	203
1310,94	2,016	327735	202
1312,956	1,008	328239	203
1313,964	4	328491	2
1317,964	4	329491	200
132,22	4,016	33055	1
1321,964	4,016	330491	201
1325,98	2	331495	202
1327,98	0,992	331995	203
1328,972	4,016	332243	1
1332,988	4	333247	200
1336,988	4	334247	201
1340,988	2,016	335247	202
1343,004	1,008	335751	203
1344,012	4	336003	2
1348,012	4	337003	200
1352,012	4	338003	201
1356,012	2	339003	202
1358,012	1,008	339503	203
1359,02	4,016	339755	2
136,236	4	34059	200
1363,036	9,008	340759	200
1372,044	3,984	343011	201
1376,028	1,008	344007	202
1377,036	1,024	344259	203
1378,06	3,584	344515	1
1381,644	1,008	345411	101
1382,652	4	345663	200
1386,652	4	346663	201
1390,652	1,008	347663	202
1391,66	0,992	347915	203
1392,652	3,632	348163	1
1396,284	0,992	349071	101
1397,276	4,016	349319	200
140,236	4	35059	201
1401,292	4	350323	201
1405,292	1,008	351323	202
1406,3	0,992	351575	203
1407,292	3,536	351823	2
1410,828	1,008	352707	102
1411,836	4	352959	200
1415,836	4	353959	201
1419,836	0,992	354959	202
1420,828	1,008	355207	203
1421,836	3,536	355459	1
1425,372	1,008	356343	101
1426,38	4	356595	200
1430,38	4	357595	201
1434,38	0,992	358595	202
1435,372	1,008	358843	203
1436,38	3,568	359095	2
1439,948	1,008	359987	102
144,236	2	36059	202
1440,956	4	360239	200
1444,956	4	361239	201
1448,956	0,992	362239	202
1449,948	1,008	362487	203
1450,956	3,584	362739	1
1454,54	1,008	363635	101
1455,548	4	363887	200
1459,548	4	364887	201
146,236	1,008	36559	203
1463,548	1,008	365887	202
1464,556	0,992	366139	203
1465,548	3,568	366387	1
1469,116	1,008	367279	101
147,244	4	36811	2
1470,124	4	367531	200
1474,124	4	368531	201
1478,124	0,992	369531	202
1479,116	1,024	369779	203
1480,14	3,552	370035	2
1483,692	1,008	370923	102
1484,7	4	371175	200
1488,7	4	372175	201
1492,7	1,008	373175	202
1493,708	1,008	373427	203
1494,716	3,632	373679	1
1498,348	0,992	374587	101
1499,34	4	374835	200
1503,34	4	375835	201
1507,34	1,008	376835	202
1508,348	0,992	377087	203
1509,34	8,544	377335	2
151,244	4,016	37811	200
1517,884	0,992	379471	102
1518,876	4,016	379719	200
1522,892	4	380723	201
1526,892	0,992	381723	202
1527,884	1,008	381971	203
1528,892	7,168	382223	2
1536,06	1,008	384015	102
1537,068	4	384267	200
1541,068	4	385267	201
1545,068	0,992	386267	202
1546,06	1,008	386515	203
1547,068	10,064	386767	2
155,26	3,984	38815	201
1557,132	0,992	389283	102
1558,124	4,016	389531	200
1562,14	4	390535	201
1566,14	1,008	391535	202
1567,148	0,992	391787	203
1568,14	4,32	392035	1
1572,46	1,008	393115	101
1573,468	4	393367	200
1577,468	4	394367	201
1581,468	1,008	395367	202
1582,476	1,008	395619	203
1583,484	3,616	395871	1
1587,1	0,992	396775	101
1588,092	4,016	397023	200
159,244	2,016	39811	202
1592,108	4	398027	201
1596,108	1,008	399027	202
1597,116	0,992	399279	203
1598,108	3,472	399527	1
16,028	4,016	4007	200
1601,58	0,992	400395	101
1602,572	4,016	400643	200
1606,588	3,984	401647	201
161,26	0,992	40315	203
1610,572	1,024	402643	202
1611,596	0,992	402899	203
1612,588	3,568	403147	1
1616,156	0,992	404039	101
