onset	duration	sample	value
1002,668	4	250667	200
1006,668	4,016	251667	201
101,164	1,008	25291	203
1010,684	2	252671	202
1012,684	0,992	253171	203
1013,676	4,016	253419	1
1017,692	4	254423	200
102,172	4	25543	1
1021,692	4	255423	201
1025,692	2,016	256423	202
1027,708	1,008	256927	203
1028,716	4,016	257179	2
1032,732	4	258183	200
1036,732	4	259183	201
1040,732	2,016	260183	202
1042,748	0,992	260687	203
1043,74	4,016	260935	1
1047,756	4	261939	200
1051,756	4,016	262939	201
1055,772	1,984	263943	202
1057,756	1,008	264439	203
1058,764	4,016	264691	1
106,172	4,016	26543	200
1062,78	4	265695	200
1066,78	4,016	266695	201
1070,796	1,984	267699	202
1072,78	1,024	268195	203
1073,804	4	268451	2
1077,804	4	269451	200
1081,804	4	270451	201
1085,804	2,016	271451	202
1087,82	1,008	271955	203
1088,828	4	272207	2
1092,828	4	273207	200
1096,828	4,016	274207	201
11,004	1,008	2751	203
110,188	3,984	27547	201
1100,844	2	275211	202
1102,844	0,992	275711	203
1103,836	4,032	275959	1
1107,868	4	276967	200
1111,868	4	277967	201
1115,868	2	278967	202
1117,868	1,008	279467	203
1118,876	4,016	279719	2
1122,892	4	280723	200
1126,892	3,984	281723	201
1130,876	2,032	282719	202
1132,908	0,992	283227	203
1133,9	4	283475	1
1137,9	4,016	284475	200
114,172	2	28543	202
1141,916	4	285479	201
1145,916	2	286479	202
1147,916	1,008	286979	203
1148,924	4,016	287231	2
1152,94	4	288235	200
1156,94	4	289235	201
116,172	1,008	29043	203
1160,94	2	290235	202
1162,94	1,024	290735	203
1163,964	4	290991	2
1167,964	4	291991	200
117,18	4,016	29295	1
1171,964	4	292991	201
1175,964	2,016	293991	202
1177,98	0,992	294495	203
1178,972	4,016	294743	1
1182,988	4	295747	200
1186,988	4	296747	201
1190,988	2	297747	202
1192,988	1,008	298247	203
1193,996	4	298499	1
1197,996	4,016	299499	200
12,012	4	3003	2
1202,012	4	300503	201
1206,012	2	301503	202
1208,012	1,008	302003	203
1209,02	4	302255	2
121,196	4	30299	200
1213,02	4,016	303255	200
1217,036	4	304259	201
1221,036	2	305259	202
1223,036	1,008	305759	203
1224,044	4,016	306011	1
1228,06	4	307015	200
1232,06	4	308015	201
1236,06	2,016	309015	202
1238,076	0,992	309519	203
1239,068	4,016	309767	1
1243,084	4	310771	200
1247,084	4	311771	201
125,196	4	31299	201
1251,084	2	312771	202
1253,084	1,024	313271	203
1254,108	4,016	313527	2
1258,124	4	314531	200
1262,124	4	315531	201
1266,124	2	316531	202
1268,124	1,008	317031	203
1269,132	4,016	317283	2
1273,148	3,984	318287	200
1277,132	4,016	319283	201
1281,148	2	320287	202
1283,148	1,008	320787	203
1284,156	4,016	321039	1
1288,172	4	322043	200
129,196	2	32299	202
1292,172	4	323043	201
1296,172	2,016	324043	202
1298,188	0,992	324547	203
1299,18	4,016	324795	2
1303,196	4	325799	200
1307,196	4	326799	201
131,196	1,008	32799	203
1311,196	2	327799	202
1313,196	1,008	328299	203
1314,204	4,016	328551	2
1318,22	4	329555	200
132,204	4,016	33051	2
1322,22	4	330555	201
1326,22	2	331555	202
1328,22	1,008	332055	203
1329,228	4,016	332307	1
1333,244	4	333311	200
1337,244	4	334311	201
1341,244	2	335311	202
1343,244	1,008	335811	203
1344,252	4,016	336063	2
1348,268	4	337067	200
1352,268	4	338067	201
1356,268	6,608	339067	202
136,22	4	34055	200
1362,876	4	340719	201
1366,876	1,008	341719	202
1367,884	0,992	341971	203
1368,876	3,408	342219	2
1372,284	1,008	343071	102
1373,292	4	343323	200
1377,292	4	344323	201
1381,292	1,008	345323	202
1382,3	0,992	345575	203
1383,292	3,648	345823	1
1386,94	1,008	346735	101
1387,948	4,016	346987	200
1391,964	4	347991	201
1395,964	0,992	348991	202
1396,956	0,992	349239	203
1397,948	3,616	349487	1
140,22	4,016	35055	201
1401,564	1,008	350391	101
1402,572	4	350643	200
1406,572	4	351643	201
1410,572	0,992	352643	202
1411,564	1,008	352891	203
1412,572	3,68	353143	2
1416,252	0,992	354063	102
1417,244	4,016	354311	200
1421,26	4	355315	201
1425,26	0,992	356315	202
1426,252	1,008	356563	203
1427,26	9,488	356815	1
1436,748	0,992	359187	101
1437,74	4,016	359435	200
144,236	1,984	36059	202
1441,756	4	360439	201
1445,756	1,008	361439	202
1446,764	0,992	361691	203
1447,756	3,584	361939	2
1451,34	0,992	362835	102
1452,332	4	363083	200
1456,332	4	364083	201
146,22	1,024	36555	203
1460,332	1,008	365083	202
1461,34	1,008	365335	203
1462,348	6,064	365587	1
1468,412	1,008	367103	101
1469,42	3,984	367355	200
147,244	4,016	36811	1
1473,404	4	368351	201
1477,404	1,024	369351	202
1478,428	0,992	369607	203
1479,42	6,016	369855	1
1485,436	1,008	371359	101
1486,444	4	371611	200
1490,444	4	372611	201
1494,444	0,992	373611	202
1495,436	1,008	373859	203
1496,444	3,936	374111	1
1500,38	1,008	375095	101
1501,388	4	375347	200
1505,388	4	376347	201
1509,388	0,992	377347	202
151,26	4	37815	200
1510,38	1,024	377595	203
1511,404	3,696	377851	2
1515,1	0,992	378775	102
1516,092	4	379023	200
1520,092	4	380023	201
1524,092	1,008	381023	202
1525,1	1,008	381275	203
1526,108	3,632	381527	2
1529,74	1,008	382435	102
1530,748	4	382687	200
1534,748	4	383687	201
1538,748	0,992	384687	202
1539,74	1,008	384935	203
1540,748	3,68	385187	1
1544,428	1,008	386107	101
1545,436	3,984	386359	200
1549,42	4,016	387355	201
155,26	4	38815	201
1553,436	0,992	388359	202
1554,428	1,008	388607	203
1555,436	5,952	388859	1
1561,388	1,008	390347	101
1562,396	4	390599	200
1566,396	4	391599	201
1570,396	1,008	392599	202
1571,404	1,008	392851	203
1572,412	9,344	393103	1
1581,756	0,992	395439	101
1582,748	4	395687	200
1586,748	4	396687	201
159,26	2	39815	202
1590,748	1,008	397687	202
1591,756	0,992	397939	203
1592,748	3,552	398187	2
1596,3	1,008	399075	102
1597,308	4	399327	200
16,012	4	4003	200
1601,308	4	400327	201
1605,308	0,992	401327	202
1606,3	1,024	401575	203
1607,324	3,616	401831	2
161,26	1,008	40315	203
1610,94	1,008	402735	102
1611,948	3,984	402987	200
1615,932	4	403983	201
1619,932	1,008	404983	202
162,268	4,016	40567	1
1620,94	1,008	405235	203
1621,948	3,68	405487	2
1625,628	1,008	406407	102
1626,636	3,984	406659	200
1630,62	4	407655	201
1634,62	1,008	408655	202
1635,628	0,992	408907	203
1636,62	3,552	409155	2
1640,172	0,992	410043	102
1641,164	4	410291	200
1645,164	4	411291	201
1649,164	1,008	412291	202
1650,172	0,992	412543	203
1651,164	3,696	412791	2
1654,86	0,992	413715	102
1655,852	4	413963	200
1659,852	4	414963	201
166,284	4	41571	200
1663,852	1,008	415963	202
1664,86	1,008	416215	203
1665,868	3,472	416467	2
1669,34	0,992	417335	102
1670,332	4	417583	200
1674,332	4,016	418583	201
1678,348	0,992	419587	202
1679,34	1,008	419835	203
1680,348	3,92	420087	2
1684,268	0,992	421067	102
1685,26	4,016	421315	200
1689,276	3,984	422319	201
1693,26	1,008	423315	202
1694,268	0,992	423567	203
1695,26	3,648	423815	1
1698,908	1,008	424727	101
1699,916	4	424979	200
170,284	4	42571	201
1703,916	4	425979	201
1707,916	0,992	426979	202
1708,908	1,024	427227	203
1709,932	3,632	427483	1
1713,564	1,008	428391	101
1714,572	4	428643	200
1718,572	4	429643	201
1722,572	1,008	430643	202
1723,58	1,008	430895	203
1724,588	3,488	431147	2
1728,076	1,008	432019	102
1729,084	4	432271	200
1733,084	4	433271	201
1737,084	0,992	434271	202
1738,076	1,024	434519	203
1739,1	3,696	434775	1
174,284	2,016	43571	202
1742,796	1,008	435699	101
1743,804	4	435951	200
1747,804	4	436951	201
1751,804	1,008	437951	202
1752,812	0,992	438203	203
1753,804	5,136	438451	1
1758,94	1,008	439735	101
1759,948	4	439987	200
176,3	1,008	44075	203
1763,948	4	440987	201
1767,948	1,008	441987	202
1768,956	0,992	442239	203
1769,948	3,6	442487	1
177,308	4	44327	1
1773,548	1,008	443387	101
1774,556	3,984	443639	200
1778,54	4,016	444635	201
1782,556	1,008	445639	202
1783,564	0,992	445891	203
1784,556	7,776	446139	2
1792,332	1,008	448083	102
1793,34	4	448335	200
1797,34	4,016	449335	201
1801,356	0,992	450339	202
1802,348	0,992	450587	203
1803,34	11,792	450835	1
181,308	4	45327	200
1815,132	1,008	453783	101
1816,14	3,984	454035	200
1820,124	4	455031	201
1824,124	1,008	456031	202
1825,132	1,008	456283	203
1826,14	3,584	456535	2
1829,724	1,008	457431	102
1830,732	8,976	457683	200
1839,708	4	459927	201
1843,708	2,016	460927	202
1845,724	1,008	461431	203
1846,732	4	461683	4
185,308	4,016	46327	201
1850,732	4	462683	200
1854,732	4	463683	201
1858,732	2	464683	202
1860,732	1,008	465183	203
1861,74	4	465435	4
1865,74	4,016	466435	200
1869,756	4	467439	201
1873,756	2	468439	202
1875,756	1,008	468939	203
1876,764	4,016	469191	3
1880,78	4	470195	200
1884,78	4,016	471195	201
1888,796	1,984	472199	202
189,324	2	47331	202
1890,78	1,024	472695	203
1891,804	4,016	472951	4
1895,82	4	473955	200
1899,82	3,984	474955	201
1903,804	2,016	475951	202
1905,82	1,008	476455	203
1906,828	4	476707	4
191,324	1,008	47831	203
1910,828	4,016	477707	200
1914,844	3,984	478711	201
1918,828	2,016	479707	202
192,332	4,016	48083	2
1920,844	1,008	480211	203
1921,852	4,016	480463	3
1925,868	4	481467	200
1929,868	3,984	482467	201
1933,852	2,016	483463	202
1935,868	1,024	483967	203
1936,892	4	484223	3
1940,892	4,016	485223	200
1944,908	4	486227	201
1948,908	1,984	487227	202
1950,892	1,024	487723	203
1951,916	4,016	487979	3
1955,932	4	488983	200
1959,932	4	489983	201
196,348	4	49087	200
1963,932	2,016	490983	202
1965,948	1,008	491487	203
1966,956	4	491739	4
1970,956	4	492739	200
1974,956	4,016	493739	201
1978,972	2	494743	202
1980,972	1,008	495243	203
1981,98	4,016	495495	3
1985,996	4	496499	200
1989,996	4	497499	201
1993,996	2	498499	202
1995,996	1,008	498999	203
1997,004	4,016	499251	4
20,012	4,016	5003	201
200,348	4	50087	201
2001,02	4,016	500255	200
2005,036	3,984	501259	201
2009,02	2	502255	202
2011,02	1,008	502755	203
2012,028	4,016	503007	3
2016,044	4	504011	200
2020,044	4,016	505011	201
2024,06	2	506015	202
2026,06	0,992	506515	203
2027,052	4,016	506763	4
2031,068	4	507767	200
2035,068	4	508767	201
2039,068	2,016	509767	202
204,348	2	51087	202
2041,084	1,008	510271	203
2042,092	4,016	510523	4
2046,108	3,984	511527	200
2050,092	4,016	512523	201
2054,108	2	513527	202
2056,108	1,008	514027	203
2057,116	4,016	514279	3
206,348	1,008	51587	203
2061,132	4	515283	200
2065,132	4,016	516283	201
2069,148	1,984	517287	202
207,356	4	51839	1
2071,132	1,024	517783	203
2072,156	4	518039	4
2076,156	4	519039	200
2080,156	4	520039	201
2084,156	2,016	521039	202
2086,172	0,992	521543	203
2087,164	4,032	521791	3
2091,196	4	522799	200
2095,196	4	523799	201
2099,196	2	524799	202
2101,196	1,008	525299	203
2102,204	4,016	525551	3
2106,22	4	526555	200
211,356	4	52839	200
2110,22	4	527555	201
2114,22	2	528555	202
